"Title","Cost Center ","Brand","Serial","Register","RegisCard","DateBuy","Detail","Team","Link","Status","Modified By","NoSelect","FixType","DetailFix","Checked","LinkPic","LinkMail"
"30066901","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","AZF4019","กท.3103555","1808/2531","6/1/1988","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ศพง.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466816","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"Pin Extractor หลุดหาย 1 ตัว","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540275",
"30066868","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D443765","กท.833462","11059/2516 โดยนายจรัส แตงน้อย","11/8/1973","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ศพง.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466808","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540279",
"30066861","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D448201","กท.833470","11061/2516 โดยนายจรัส แตงน้อย","11/8/1973","ศพง.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466813","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540277",
"30066909","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","AZF4059","กท.3103565","1818/2531","6/1/1988","ศพง.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466814","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540280",
"30066911","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BFM0361","กท.3311729","4377/2533","12/20/1990","ศพง.ฝากเก็บตู้เก็บอาวุธปืน ทญศ. เนื่องจากปิดที่ทำการ","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466815","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540278",
"30104078","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","W-474937M","กท.3052866","102/2530","8/28/1987","อัพโหลดแล้ว","สภอ./ศขก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508101","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527991",
"30104079","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","W-476804M","กท.3052864","101/2530","8/28/1987","อัพโหลดแล้ว","สภอ./ศขก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508102","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8528512",
"30104085","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BES8211","กท.3307165","81/2536","2/3/1993","อัพโหลดแล้ว","สภอ./ศขก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508098","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8528523",
"30104086","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BES8345","กท.3307175","82/2536","2/3/1993","อัพโหลดแล้ว","สภอ./ศขก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10492829","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8528398",
"30104083","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BES8457","กท.3307183","79/2536","2/3/1993","อัพโหลดแล้ว","สภอ./ศขก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508091","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8528445",
"30104084","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BES8514","กท.3307186","80/2536","2/3/1993","อัพโหลดแล้ว","สภอ./ศขก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508092","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8529498",
"30104073","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","AUF4067","ชน.4/8921","95/2530","8/28/1987","สภอ. ฝากเก็บ สนญ. 5 ก.พ.67","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8529499","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8529500",
"30104074","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","AUF1157","ชน.4/8922","96/2530","8/28/1987","สภอ ฝากก็บ สนญ วันที่ 1 พ.ย.67","ศอก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508097","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8530002",
"30104075","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","AUH4311","ชน.4/8923","97/2530","8/28/1987","สภอ ฝากก็บ สนญ วันที่ 1 พ.ย.67 ทะเบียน ป.4 ไม่ตรงกับตัวปืน เลขหมายประจำปืนผิด ในใบ ป.4 ลงว่า AUS4311  ตรวจสอบที่ตัวปืนที่ถูกต้องคือ AUH4311  แจ้ง จนท.ทะเบียนปืน อ.เมืองขอนแก่น วันที่ 21 มี.ค.65 คุณราชฤทธิ์  ( โทร 0836604375) แก้ไขในระบบฐานข้อมูล กรมการปกครองแล้ว 
(อัพโหลดแล้ว)","ศอก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508099","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8530004",
"30104081","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BDE3802","กท.3204135","21/2533","1/24/1990","สภอ ฝากก็บ สนญ วันที่ 1 พ.ย.67","ศอก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508100","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8530008",
"30104082","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BES8224","กท.3307166","78/2536","2/3/1993","ใบ ป.4 กท 3307166 อันเดิมเขียน 3007166 เร๊าะมัน แก้ไขแล้ว (อัพโหลดแล้ว)","สภอ./ศขก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10508090","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8530010",
"30104087","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BES8474","กท.3307185","83/2536","2/3/1993","สภอ. ฝากเก็บคลังเก็บอาวุธ ทญศ. วันที่ 7 ต.ค. 68","ศอก.","https://botshare.bot.or.th/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=10492830","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8530012",
"30104077","48004","ปืนพกสั้น รีวอลเวอร์ขนาด .38 มม.","AUW3868","ชน.4/8925","99/2530","8/28/1987","สภอ. ฝากเก็บตู้เก็บอาวุธปืน ทญศ.","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8467551","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541053",
"30104071","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D36687","กท.605852","42/2512","3/11/1969","สภอ. ฝากเก็บ สนญ.วันที่ 5 ก.พ.67","ศอก.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8529976","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8529977",
"30139005","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1242687 V","กท.620914","400","10/22/1968","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทอศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8091356","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"กระโจมปืนด้านขวาแตก","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480373",
"30139006","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1249436 V","กท.620923","401","10/22/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008746 เป็น 30139006","ทอศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091358 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480361",
"30139007","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1248759 V","กท.620931","402","10/22/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008747 เป็น 30139007","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091362 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480345",
"30139008","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1249435 V","กท.620929","403","10/22/1968","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทอศ.)","ฝจอ. (ฝากเก็บ ศอก.)"," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091357 ","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"ศูนย์หน้าสึกหรอ","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480294",
"30139009","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1247734 V","กท.620918","404","10/22/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008749 เป็น 30139009","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091355 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8479912",
"30139010","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1243710 V","กท.620925","405","10/22/1968","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทอศ.)","ฝจอ. (ฝากเก็บ ศอก.)"," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091354 ","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"กระโจมด้านขวาแตก ศูนย์หน้าบิ่น","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8479967",
"30139011","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1248751 V","กท.620906","406","10/22/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008751 เป็น 30139011","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091352 ","สภาพไม่พร้อมใช้งาน","Supanut Khlanghirun (ศุภณัฐ คลังหิรัญ)",,,"สไลด์ปืนแล้วไม่คัดปลอกกระสุน (จากการฝึกทบทวนการใช้อาวุธและความปลอดภัยในการใช้อาวุธ ประจำปี 2566 เมื่อวันที่ 23 มิถุนายน 2566 สถานะรอส่งซ่อม)","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480280",
"30139012","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1249483 V","กท.620919","407","10/22/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008752 เป็น 30139012","ทอศ.","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8091353","สภาพไม่พร้อมใช้งาน","Supanut Khlanghirun (ศุภณัฐ คลังหิรัญ)",,,"เข็มแทงชนวนหัก (จากการฝึกทบทวนการใช้อาวุธและความปลอดภัยในการใช้อาวุธ ประจำปี 2566 เมื่อวันที่ 23 มิถุนายน 2566 สถานะรอส่งซ่อม)","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480289",
"30139013","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","V 528583 V","กท.2361019","3991/2524","6/3/1981","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008753 เป็น 30139013","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091365 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480354",
"30139014","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","V 528698 V","กท.2361020","3992/2524","6/3/1981","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008754 เป็น 30139014","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091363 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8479963",
"30139015","48001","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","V 528593 V","กท.2361021","3993/2524","6/3/1981","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008755 เป็น 30139015","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091364 ","สภาพไม่พร้อมใช้งาน","Supanut Khlanghirun (ศุภณัฐ คลังหิรัญ)",,,"สลักหลวมไม่พร้อมใช้งาน (จากการฝึกทบทวนการใช้อาวุธและความปลอดภัยในการใช้อาวุธ ประจำปี 2568 เมื่อวันที่ 2 กรกฎาคม 2568 สถานะรอส่งซ่อม)","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480339",
"30139016","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","AZF 5790","กท.3103563","1816/2531","6/1/1988","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 30011495 เป็น 30139016","ทอศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091335 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480477",
"30139017","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D446932","กท.833469","11060/2516","11/8/1973","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 30011496 เป็น 30139017","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091331 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483019",
"30139018","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BJA 0821","กท.3513991","**0092/2535 โดยนายอำนวย ลิ้มตระกูล","9/7/1992","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 30011497 เป็น 30139018","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091348 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482744",
"30139019","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D390654","กท.833459","11057/2516 โดยนายจำรัส แตงน้อย","11/8/1973","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทอศ.)","ฝจอ. (ฝากเก็บ ศอก.)"," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091325 ","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"สับกระสุนไม่แตก","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483023",
"30138976","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","AZF 3321","กท.3103564","1817/2531","6/1/1988","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008716 เป็น 30138976","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091341 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483405",
"30138977","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","ACW 5710","กท.2701503","2086/2527","3/30/1984","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008717 เป็น 30138977","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091339 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8480476",
"30138978","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","BDF 7974","กท.3204139","4067/2532","10/3/1989","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008718 เป็น 30138978","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091347 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482674",
"30138979","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D34329","กท.602847","350","10/15/1968","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทอศ.)","ฝจอ. (ฝากเก็บ ศอก.)","  https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091330 ","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"สับกระสุนไม่แตก","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483095",
"30138980","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D17518","กท.604050","351","10/15/1968","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทอศ.)","ฝจอ. (ฝากเก็บ ศอก.)"," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091321 ","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"โม่ปืนฝืด หมุนไม่ปกติ","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8482945",
"30138981","48001","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D35835","กท.605883","353","10/15/1968","รับโอนครุภัณฑ์มาเป็นของ ฝรภ. วันที่ 20 มีนาคม 2567 เปลี่ยนรหัสครุภันฑ์จาก 3008721 เป็น 30138981","ทอศ."," https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8091328 ","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Category/DownloadFileOnly?documentUri=8483414",
